DsCompetition,NaAsset,DsAsset,QtMinutesDuration
Fútbol,AD Alcorcón - Real Oviedo,El partido entre AD Alcorcón y Real Oviedo correspondiente a la Jornada 37 de LaLiga SmartBank 2021/22.,155.00
Fútbol,AD Alcorcón - Real Sporting,El partido entre AD Alcorcón y Real Sporting correspondiente a la Jornada 35 de LaLiga SmartBank 2021/22.,0.00
Fútbol,AD Alcorcón - Real Sporting,El partido entre AD Alcorcón y Real Sporting correspondiente a la Jornada 16 de LALIGA HYPERMOTION 2023/24.,155.00
Fútbol,AD Alcorcón - Real Sporting,El partido entre AD Alcorcón y Real Sporting correspondiente a la Jornada 16 de LALIGA HYPERMOTION 2023/24.,155.00
Fútbol,AD Alcorcón - Real Sporting,El partido entre AD Alcorcón y Real Sporting correspondiente a la Jornada 35 de LaLiga SmartBank 2021/22.,140.00
Fútbol,AD Alcorcón - SD Eibar,El partido entre AD Alcorcón y SD Eibar correspondiente a la Jornada 42 de LaLiga SmartBank 2021/22.,0.00
Fútbol,AD Alcorcón - SD Eibar,El partido entre AD Alcorcón y SD Eibar correspondiente a la Jornada 42 de LaLiga SmartBank 2021/22.,0.00
Fútbol,AD Alcorcón - SD Eibar,El partido entre AD Alcorcón y SD Eibar correspondiente a la Jornada 42 de LaLiga SmartBank 2021/22.,155.00
Fútbol,AD Alcorcón - SD Eibar,El partido entre AD Alcorcón y SD Eibar correspondiente a la Jornada 42 de LaLiga SmartBank 2021/22.,155.00
Fútbol,AD Alcorcón - SD Huesca,El partido entre AD Alcorcón y SD Huesca correspondiente a la Jornada 7 de LALIGA HYPERMOTION 2023/24.,0.00
Fútbol,AD Alcorcón - SD Huesca,El partido entre AD Alcorcón y SD Huesca correspondiente a la Jornada 7 de LALIGA HYPERMOTION 2023/24.,155.00
Fútbol,AD Alcorcón - UD Las Palmas,El partido entre AD Alcorcón y UD Las Palmas correspondiente a la Jornada 40 de LaLiga SmartBank 2021/22.,0.00
Fútbol,AD Alcorcón - UD Las Palmas,El partido entre AD Alcorcón y UD Las Palmas correspondiente a la Jornada 40 de LaLiga SmartBank 2021/22.,0.00
Fútbol,AD Alcorcón - UD Las Palmas,El partido entre AD Alcorcón y UD Las Palmas correspondiente a la Jornada 40 de LaLiga SmartBank 2021/22.,120.00
Fútbol,AD Alcorcón - UD Las Palmas,El partido entre AD Alcorcón y UD Las Palmas correspondiente a la Jornada 40 de LaLiga SmartBank 2021/22.,120.00
Fútbol,AFC Ajax - Heracles Almelo,El partido entre AFC Ajax y Heracles Almelo correspondiente a la Jornada 1 de la Eredivisie 2023/24.,0.00
Fútbol,AFC Ajax - Heracles Almelo,El partido entre AFC Ajax y Heracles Almelo correspondiente a la Jornada 1 de la Eredivisie 2023/24.,125.00
Fútbol,AFC Astra Giurgiu - Academica Clinceni,Partido entre AFC Astra Giurgiu y Academica Clinceni correspondiente a la jornada 10 de la Liga 1 Rumana 2020/21.,135.00
Fútbol,AFC Astra Giurgiu - CFR 1907 Cluj,Partido entre AFC Astra Giurgiu y CFR 1907 Cluj correspondiente a la jornada 4 de la Liga 1 Rumana 2020/21.,135.00
Fútbol,AFC Astra Giurgiu - CSM Politehnica Iasi,Partido entre AFC Astra Giurgiu y CSM Politehnica Iasi correspondiente a la jornada 8 de la Liga 1 Rumana 2020/21.,135.00
Fútbol,AFC Astra Giurgiu - Chindia Targoviste,Partido entre AFC Astra Giurgiu y Chindia Targoviste correspondiente a la jornada 12 de la Liga 1 Rumana 2020/21.,125.00
Fútbol,AFC Astra Giurgiu - FC Voluntari,Partido entre AFC Astra Giurgiu y FC Voluntari correspondiente a la jornada 6 de la Liga 1 Rumana 2020/21.,135.00
Fútbol,AFC Astra Giurgiu - Gaz Metan Medias,Partido entre AFC Astra Giurgiu y Gaz Metan Medias correspondiente a la jornada 14 de la Liga 1 Rumana 2020/21.,135.00
Fútbol,AFC Astra Giurgiu - Sepsi OSK Sf Gheorghe,El partido entre AFC Astra Giurgiu y Sepsi OSK Sf Gheorghe correspondiente a la jornada 3 de la Liga 1 Rumana 2020/21.,0.00
Fútbol,AFC Champions League: una competición con historia,Las mejores imágenes de las ediciones históricas de la AFC Champions League.,1.58
Fútbol,AFC Hermannstadt - AFC Astra Giurgiu,Partido entre AFC Hermannstadt y AFC Astra Giurgiu correspondiente a la jornada 11 de la Liga 1 Rumana 2020/21.,135.00
Fútbol,AFC Hermannstadt - CSM Politehnica Iasi,Partido entre AFC Hermannstadt y CSM Politehnica Iasi correspondiente a la jornada 15 de la Liga 1 Rumana 2020/21.,120.00
Fútbol,AFC Hermannstadt - FC Botosani,Partido entre AFC Hermannstadt y FC Botosani correspondiente a la jornada 5 de la Liga 1 Rumana 2020/21.,117.00
Fútbol,AFC Hermannstadt - FC Voluntari,Partido entre AFC Hermannstadt y FC Voluntari correspondiente a la jornada 13 de la Liga 1 Rumana 2020/21.,118.00
Fútbol,AFC Hermannstadt - UTA Arad,Partido entre AFC Hermannstadt y UTA Arad correspondiente a la jornada 7 de la Liga 1 Rumana 2020/21.,150.00
Fútbol,AFC Hermannstadt - Universitatea Craiova,Partido entre AFC Hermannstadt y Universitatea Craiova correspondiente a la jornada 9 de la Liga 1 Rumana 2020/21.,130.00
Fútbol,AFICIÓN | Así celebraron los goles ante la Ponferradina,Así reaccionaron nuestros aficionados a los goles de nuestro equipo ante la SD Ponferradina. (27/02/2023),0.00
Fútbol,AGMK FC - Al Hilal SFC (Grupo A),El partido entre AGMK FC (UZB) y Al Hilal SFC (KSA) correspondiente a la jornada 5 del Grupo A de la AFC Champions League 2021.,121.12
Fútbol,AGMK FC - Al Hilal SFC (Grupo A),El partido entre AGMK FC (UZB) y Al Hilal SFC (KSA) correspondiente a la jornada 5 del Grupo A de la AFC Champions League 2021.,121.12
Fútbol,AGMK FC - FC Istiklol (Grupo A),El partido entre AGMK FC (UZB) y FC Istiklol (TJK) correspondiente a la jornada 2 del Grupo A de la AFC Champions League 2021,124.85
Fútbol,AGMK FC - FC Istiklol (Grupo A),El partido entre AGMK FC (UZB) y FC Istiklol (TJK) correspondiente a la jornada 2 del Grupo A de la AFC Champions League 2021,125.00
Fútbol,AGMK FC - Shabab Al Ahli Dubai (Grupo A),El partido entre AGMK FC (UZB) y Shabab Al Ahli Dubai (UAE) correspondiente a la jornada 3 del Grupo A de la AFC Champions League 2021.,127.92
Fútbol,AGMK FC - Shabab Al Ahli Dubai (Grupo A),El partido entre AGMK FC (UZB) y Shabab Al Ahli Dubai (UAE) correspondiente a la jornada 3 del Grupo A de la AFC Champions League 2021.,128.00
Fútbol,AVS - Arouca,El partido entre AVS y Arouca correspondiente a la jornada 1 de la fase de grupos de la Allianz Cup 2023/24.,143.17
Fútbol,Abacete 1-1 Rayo,Resumen del partido entre Abacete BP y Rayo Vallecano correspondiente a la jornada 30 de LaLiga SmartBank 2019/2020.,2.00
Fútbol,"Abde, un joven talento con influencia en el juego","El extremo está convenciendo y generando juego en Osasuna, sin ir más lejos en el último encuentro consiguió desempatar el partido. Lleva tres tantos en LaLiga esta temporada, lo que le posiciona en el segundo lugar de su equipo en la competición doméstica. ",0.67
Fútbol,"Abde, un jugador que cambia el juego","Al analizar el juego de Abde encontramos multitud de factores que marcan la diferencia, y muchos de ellos se basan en generar superioridad numérica para su equipo.",0.50
Fútbol,Abde: los highlights y los datos le avalan,"Abde dejó a todo el mundo boquiabierto con una espectacular conducción en su primer partido con Osasuna. Pero esta actuación no fue aislada, son varios los datos que llenan de ilusión a la afición de su nuevo equipo.",0.67
Fútbol,Abdón Prats “Volver al Mallorca fue algo que no dudé”,"El delantero del RCD Mallorca, Abdón Prats, habla del club de su vida y la proyección para esta temporada. LaLiga World 2022/23.",7.13
Fútbol,Abdón Prats: la fe del Mallorca,"Abdón Prats siempre ofrece soluciones interesantes para su equipo: está dentro del TOP 3 de jugadores que más goles suman y que más porcentaje de remates envían entre palos, siendo por tanto importante en la fase finalizadora. Además, es el jugador de toda la plantilla que menos distancia con el defensor más cercano registra antes de recibir, lo que habla de la dificultad de sus recepciones, normalmente como receptor de juego directo entre muchos defensores.",0.67
Fútbol,Academica Clinceni - Chindia Targoviste,El partido entre Academica Clinceni y Chindia Targoviste correspondiente a la jornada 3 de la Liga 1 Rumana 2020/21.,0.00
Fútbol,Academica Clinceni - FC Arges,Partido entre Academica Clinceni y FC Arges correspondiente a la jornada 13 de la Liga 1 Rumana 2020/21.,135.00
Fútbol,Academica Clinceni - FC Dinamo 1948,Partido entre Academica Clinceni y FC Dinamo 1948 correspondiente a la jornada 15 de la Liga 1 Rumana 2020/21.,120.00
Fútbol,Academica Clinceni - FC Viitorul,Partido entre Academica Clinceni y FC Viitorul correspondiente a la jornada 11 de la Liga 1 Rumana 2020/21.,135.00
Fútbol,Academica Clinceni - FCSB,Partido entre Academica Clinceni y FCSB correspondiente a la jornada 7 de la Liga 1 Rumana 2020/21.,112.00
Fútbol,Academica Clinceni - Gaz Metan Medias,Partido entre Academica Clinceni y Gaz Metan Medias correspondiente a la jornada 5 de la Liga 1 Rumana 2020/21.,135.00
Fútbol,Academica Clinceni - Sepsi OSK Sf Gheorghe,Partido entre Academica Clinceni y Sepsi OSK Sf Gheorghe correspondiente a la jornada 9 de la Liga 1 Rumana 2020/21.,135.00
Fútbol,Acciones a más de 24 Km/h,"El fútbol actual se juega a un ritmo elevado y el Barcelona lo sabe, es el equipo con más acciones a más de 24 Km/h de la competición.
Con esta métrica analizamos la capacidad de un jugador de realizar esfuerzos a más 28 km/h.",0.67
Fútbol,Acciones a más de 28 km/h,"Acciones a más de 28 kilómetros por hora o acciones a máxima intensidad. Esta métrica mide la capacidad de un jugador de realizar esfuerzos de más de 10 metros a una velocidad superior a los 28 km/h. Estos criterios nos ayudan a cuantificar intensidades y poder vincularlas a criterios técnico-tácticos, con el fin de entender, preparar y analizar mejor el juego. ",0.67
Fútbol,Acciones de alta intensidad ,"Nos referimos por acciones de alta intensidad a aquellas que alcanzan los 21 kilómetros por hora durante al menos 20 metros. Es importante tener muy en cuenta la distancia mínima necesaria para poder sumar este número de acciones. Ya que, aunque se alcance la velocidad, si no se alcanzan, al menos, los 20 metros indicados, la acción no se sumará al análisis.",0.67
Fútbol,Acciones de alta intensidad a más de 21 km/h durante al menos 20 m,El fútbol actual requiere una gran capacidad para realizar esfuerzos intensos tanto en la parcela ofensiva como en la defensiva. Aquellos jugadores que tienen aptitudes para recorrer distancias a una velocidad elevada suponen una ventaja competitiva para sus equipos.,0.67
Fútbol,Acciones destacadas de LaLiga Santander analizadas al detalle ,"Las paradas milagrosas de Thibaut Courtois para el Real Madrid en las primeras jornadas de LaLiga Santander 2020/21, la finalización magistral de Portu contra el Getafe y el misil del Roncaglia para Osasuna, analizados por la herramienta del Mediacoach.",1.45
Fútbol,Acto de bienvenida a los clubes ascendidos 2020/21,"Javier Tebas, presidente de LaLiga, y Rami Aboukhair, CEO del Banco Santander en España, participarán en el acto de bienvenida a los clubes ascendidos a LaLiga Santander (Cádiz CF, SD Huesca y Elche CF) y LaLiga SmartBank (CD Castellón, CE Sabadell, FC Cartagena y UD Logroñés).",23.78
Fútbol,Acto de bienvenida a los clubes ascendidos 2020/21,"Javier Tebas, presidente de LaLiga, y Rami Aboukhair, CEO del Banco Santander en España, participarán en el acto de bienvenida a los clubes ascendidos a LaLiga Santander (Cádiz CF, SD Huesca y Elche CF) y LaLiga SmartBank (CD Castellón, CE Sabadell, FC Cartagena y UD Logroñés).",60.00
Fútbol,Adrián Embarba: un jugador determinante de alto voltaje,"Embarba se sitúa en el Top 15 de la competición en acciones de alto impacto, además de ser determinante en acciones de alta intensidad por partido. Embarba es el segundo jugador de su equipo que genera más remates tras una conducción y es uno de los mejores jugadores de la competición en asistencia al remate, situándose en el Top 15.",0.67
Fútbol,Ahal FC - Al Gharafa (Grupo C),El partido entre Ahal FC (TKM) y Al Gharafa (QAT) correspondiente a la Jornada 6 del Grupo C de la AFC Champions League 2022/23.,125.72
Fútbol,Ahal FC - Al Gharafa (Grupo C),El partido entre Ahal FC (TKM) y Al Gharafa (QAT) correspondiente a la Jornada 6 del Grupo C de la AFC Champions League 2022/23.,121.00
Fútbol,Ahal FC - Foolad Khouzestan FC (Grupo C),El partido entre Ahal FC (TKM) y Foolad Khouzestan FC (IRN) correspondiente a la Jornada 4 del Grupo C de la AFC Champions League 2022/23.,124.20
Fútbol,Ahal FC - Foolad Khouzestan FC (Grupo C),El partido entre Ahal FC (TKM) y Foolad Khouzestan FC (IRN) correspondiente a la Jornada 4 del Grupo C de la AFC Champions League 2022/23.,140.00
Fútbol,Ahal FC - Shabab Al Ahli Dubai (Grupo C),El partido entre Ahal FC (TKM) y Shabab Al Ahli Dubai (UAE) correspondiente a la Jornada 1 del Grupo C de la AFC Champions League 2022.,126.20
Fútbol,Ahal FC - Shabab Al Ahli Dubai (Grupo C),El partido entre Ahal FC (TKM) y Shabab Al Ahli Dubai (UAE) correspondiente a la Jornada 1 del Grupo C de la AFC Champions League 2022.,122.00
Fútbol,Air Force Club - Al Jazira (Grupo B),El partido entre Air Force Club (IRQ) y Al Jazira (UAE) correspondiente a la Jornada 5 del Grupo B de la AFC Champions League 2022/23.,126.03
Fútbol,Air Force Club - Al Jazira (Grupo B),El partido entre Air Force Club (IRQ) y Al Jazira (UAE) correspondiente a la Jornada 5 del Grupo B de la AFC Champions League 2022/23.,120.00
Fútbol,Air Force Club - Al Shabab (Grupo B),El partido entre Air Force Club (IRQ) y  Al Shabab (KSA) correspondiente a la Jornada 3 del Grupo B de la AFC Champions League 2022.,128.90
Fútbol,Air Force Club - Al Shabab (Grupo B),El partido entre Air Force Club (IRQ) y  Al Shabab (KSA) correspondiente a la Jornada 3 del Grupo B de la AFC Champions League 2022.,140.00
Fútbol,Air Force Club - Mumbai City (Grupo B),El partido entre Air Force Club (IRQ) y Mumbai City (IND) correspondiente a la Jornada 2 del Grupo B de la AFC Champions League 2022.,128.23
Fútbol,Air Force Club - Mumbai City (Grupo B),El partido entre Air Force Club (IRQ) y Mumbai City (IND) correspondiente a la Jornada 2 del Grupo B de la AFC Champions League 2022.,125.00
Fútbol,Air Force Club - Pakhtakor (Grupo B),El partido entre Air Force Club (IRQ) y Pakhtakor (UZB) correspondiente a la jornada 2 del Grupo B de la AFC Champions League 2021,125.05
Fútbol,Air Force Club - Pakhtakor (Grupo B),El partido entre Air Force Club (IRQ) y Pakhtakor (UZB) correspondiente a la jornada 2 del Grupo B de la AFC Champions League 2021,135.00
Fútbol,Air Force Club - Sharjah (Grupo B),El partido entre Air Force Club (IRQ) y Sharjah (UAE) correspondiente a la jornada 5 del Grupo B de la AFC Champions League 2021.,126.43
Fútbol,Air Force Club - Sharjah (Grupo B),El partido entre Air Force Club (IRQ) y Sharjah (UAE) correspondiente a la jornada 5 del Grupo B de la AFC Champions League 2021.,128.00
Fútbol,Air Force Club - Tractor FC (Grupo B),El partido entre Air Force Club (IRQ) y Tractor FC (IRN) correspondiente a la jornada 3 del Grupo B de la AFC Champions League 2021.,123.25
Fútbol,Air Force Club - Tractor FC (Grupo B),El partido entre Air Force Club (IRQ) y Tractor FC (IRN) correspondiente a la jornada 3 del Grupo B de la AFC Champions League 2021.,134.00
Fútbol,Akhmat Grozny - Arsenal Tula,Partido entre Akhmat Grozny y Arsenal Tula correspondiente a la jornada 6 de la Russian Premier Liga 2021/22.,127.00
Fútbol,Akhmat Grozny - Arsenal Tula,Partido entre Akhmat Grozny y Arsenal Tula correspondiente a la jornada 23 de la Russian Premier Liga 2020/21.,119.00
